# Time	[Z]	[mu2]	[mZ]	[mF]	[F]	[mP]	[PE]	[PG]	[PM]	
50.7252	404856	2534.56	649.401	60	60000	-4.06661e-39	-2.7852e-37	-3.75631e-37	-1.26758e-26	
51.8747	401399	2559.92	647.083	60	60000	-2.03357e-39	-1.39965e-37	-4.25749e-37	-1.06681e-26	
53.0243	397971	2585.61	644.749	60	60000	-1.04214e-39	-8.38019e-38	-7.82434e-37	-8.97844e-27	
53.6092	396237	2598.81	643.555	60	60000	-7.1245e-40	-6.47784e-38	-5.28925e-37	-8.22432e-27	
54.194	394508	2612.1	642.356	60	60000	-5.07301e-40	-3.26629e-38	-1.05403e-38	-7.53355e-27	
54.7789	392786	2625.5	641.153	60	60000	-3.56388e-40	-2.07265e-38	-2.00538e-37	-6.9008e-27	
55.3638	391068	2639	639.944	60	60000	-2.44396e-40	-3.41103e-38	-3.79198e-37	-6.32119e-27	
55.9486	389354	2652.6	638.729	60	60000	-1.74573e-40	-6.7636e-39	4.92673e-37	-5.79026e-27	
56.5335	387645	2666.32	637.509	60	60000	-1.21728e-40	1.7087e-38	2.05373e-37	-5.30393e-27	
56.7847	386912	2672.25	636.983	60	60000	-1.04028e-40	3.85075e-39	-2.32523e-37	-5.1078e-27	
57.0359	386180	2678.2	636.455	60	60000	-8.93473e-41	2.63821e-39	-1.33754e-38	-4.91892e-27	
57.2871	385448	2684.17	635.927	60	60000	-7.65961e-41	1.81851e-39	5.96671e-39	-4.73702e-27	
57.5383	384717	2690.16	635.397	60	60000	-6.56824e-41	-1.15055e-39	-6.61654e-38	-4.56185e-27	
57.7895	383986	2696.18	634.867	60	60000	-5.6328e-41	-1.47175e-39	-1.10515e-38	-4.39316e-27	
58.0986	383087	2703.62	634.212	60	60000	-4.66204e-41	-1.32694e-39	1.01207e-38	-4.19413e-27	
58.4076	382189	2711.09	633.555	60	60000	-3.85819e-41	-1.87495e-39	-3.10041e-38	-4.00412e-27	
58.7167	381292	2718.6	632.896	60	60000	-3.19264e-41	-1.85792e-39	-2.56314e-38	-3.82272e-27	
59.0258	380395	2726.14	632.235	60	60000	-2.64166e-41	-1.52429e-39	-7.08532e-39	-3.64954e-27	
59.3603	379425	2734.35	631.517	60	60000	-2.15177e-41	-1.30271e-39	-5.68797e-39	-3.47094e-27	
59.6948	378456	2742.61	630.797	60	60000	-1.75252e-41	-1.13427e-39	-7.1092e-39	-3.30108e-27	
60.0293	377487	2750.91	630.075	60	60000	-1.42719e-41	-9.33151e-40	-3.53657e-39	-3.13953e-27	
60.3638	376518	2759.26	629.349	60	60000	-1.16212e-41	-7.58739e-40	-1.41877e-39	-2.98589e-27	
60.9798	374734	2774.77	628.006	60	60000	-7.95396e-42	-5.54199e-40	-4.01223e-39	-2.72236e-27	
61.5958	372951	2790.45	626.654	60	60000	-5.44056e-42	-3.95448e-40	-2.13957e-39	-2.48209e-27	
62.2118	371167	2806.31	625.292	60	60000	-3.72514e-42	-2.05075e-40	7.96791e-39	-2.26303e-27	
62.8278	369383	2822.35	623.919	60	60000	-2.54838e-42	-1.31058e-40	4.12093e-39	-2.0633e-27	
63.4437	367597	2838.59	622.536	60	60000	-1.74177e-42	-1.70422e-40	-9.19371e-39	-1.8812e-27	
64.4768	364598	2866.28	620.19	60	60000	-9.2258e-43	2.15483e-40	5.1255e-38	-1.61116e-27	
65.5098	361592	2894.57	617.812	60	60000	-4.94998e-43	1.52006e-39	2.56273e-37	-1.37989e-27	
65.6528	361175	2898.54	617.48	60	60000	-4.5242e-43	1.45625e-39	2.42904e-37	-1.3506e-27	
65.7958	360758	2902.52	617.147	60	60000	-4.13743e-43	1.15248e-39	1.89768e-37	-1.32194e-27	
65.9388	360341	2906.51	616.813	60	60000	-3.78776e-43	8.29646e-40	1.3459e-37	-1.29389e-27	
66.0818	359924	2910.51	616.479	60	60000	-3.46802e-43	6.36206e-40	1.02132e-37	-1.26643e-27	
66.2248	359506	2914.52	616.144	60	60000	-3.17333e-43	5.36891e-40	8.58108e-38	-1.23956e-27	
66.3678	359088	2918.55	615.809	60	60000	-2.90265e-43	4.42484e-40	7.0258e-38	-1.21325e-27	
66.6538	358252	2926.65	615.135	60	60000	-2.42405e-43	1.18283e-40	1.56543e-38	-1.16231e-27	
66.9398	357414	2934.8	614.459	60	60000	-2.02611e-43	-2.49364e-40	-4.53311e-38	-1.1135e-27	
